一架飞机正在起飞。	A plane is taking off.	1.0	0.8888888888888888	0.3333333333333333	1.0	0.37848496	0.8962204	0.8308706	-0.22047508515344522	0.94121546	0.9664899
一个男人在吹笛子。	A man is playing a large flute.	0.76	0.8333333333333334	0.12500000000000003	0.5	0.526317	0.81352144	0.7511198	-0.3436117756844677	0.71423495	0.8094033
一名男子正在未煮熟的比萨上撒奶酪丝。	A man is spreading shreded cheese on a pizza.	0.76	0.6	0.3274923012311928	0.8	0.529365	0.7884197	0.8234481	-0.6468489729591081	0.8599684	0.9013656
两个男人在下棋。	Three men are playing chess.	0.52	0.8888888888888888	0	0.8333333333333334	0.52104837	0.8053929	0.8068338	-0.5985618679119928	0.6873092	0.7016411
一个坐着的男人正在拉大提琴。	A man is playing the cello.	0.85	0.7142857142857143	0.18612544500887301	0.6191984998215584	0.53123325	0.74067885	0.67065454	-0.4172830329011978	0.7335558	0.60191864
两个男人在战斗。	Some men are fighting.	0.85	1.0	0.1637461506155964	0.8	0.48168838	0.8519883	0.85508496	-0.5576970736437206	0.7262975	0.9361124
一个人在滑冰。	A man is smoking.	0.1	1.0	0	0.8	0.50043315	0.63312274	0.2818396	-0.6934548623247686	0.61279845	0.0858629
那人正在弹吉他。	The man is playing the piano.	0.32	0.9090909090909091	0	0.7142857142857143	0.5314715	0.75528973	0.6205634	-0.3006909038783969	0.673128	0.36354807
一个女人正在弹吉他，唱歌。	A man is playing on a guitar and singing.	0.44	0.8	0.10000000000000002	0.6	0.53062284	0.8766509	0.781946	-0.25804770394910265	0.7491715	0.61911017
一个人把猫扔在天花板上。	A person is throwing a cat on to the ceiling.	1.0	0.8888888888888888	0.18181818181818182	0.6363636363636364	0.6018414	0.8790704	0.94320613	-0.28119119064673304	0.8153935	0.93602645
那人用棍子打了另一个人。	The man hit the other man with a stick.	0.84	0.75	0.2	0.7	0.6265114	0.8391145	0.8090162	-0.14918149772939232	0.84013915	0.8925364
一个女人抱起怀里抱着一只袋鼠。	A woman picks up and holds a baby kangaroo.	0.92	0.7777777777777778	0.2	0.6	0.5654442	0.779818	0.62002933	-0.3667274531959591	0.7370575	0.77022606
一个男人在吹竹笛。	A man is playing a flute.	0.7734	0.9090909090909091	0.24767939992862334	0.7142857142857143	0.528029	0.8137017	0.70101154	-0.3137269722847799	0.8431492	0.81495315
有人在折叠一张纸。	A person is folding a piece of paper.	0.9334	0.7692307692307692	0.11111111111111109	0.7777777777777778	0.51561064	0.85062367	0.9043883	-0.2720613765731505	0.8375581	0.9150352
熊猫狗在路上奔跑。	A man is running on the road.	0.3334	0.8333333333333334	0	0.5	0.5561832	0.7863852	0.6519533	-0.4861798725748928	0.6059245	0.38934514
一条狗正试图吃它背面的培根。	A dog is trying to get bacon off his back.	0.75	0.7777777777777778	0.18181818181818182	0.5536730085068172	0.53184175	0.84955996	0.86909384	-0.4009124718691433	0.8390599	0.7383867
一只北极熊在雪地上滑行。	The polar bear is sliding on the snow.	1.0	0.8571428571428572	0.2222222222222222	0.6666666666666666	0.5519279	0.8471694	0.91594493	-0.5081043378871399	0.7904076	0.9459732
一个女人在游泳。	A woman is writing.	0.1	1.0	0.2	0.8	0.4606266	0.6988949	0.37537253	-0.6109395248098168	0.64250004	0.12051409
猫在摩擦婴儿。	A cat is rubbing against baby's face.	0.76	0.6666666666666667	0.11111111111111109	0.4444444444444444	0.5659082	0.73551947	0.84185934	-0.6001388815795234	0.67379266	0.8128402
一个人骑着马。	The man is riding a horse.	1.0	0.6666666666666667	0	0.5714285714285714	0.5426343	0.76574403	0.9090294	-0.23173364189210816	0.761134	0.90345705
一个人把酒倒在锅里。	A man pours oil into a pot.	0.64	0.9230769230769231	0.11031211282307446	0.3309363384692233	0.53344434	0.7578125	0.5983443	-0.29563431841663934	0.70517945	0.6235768
一个女孩在弹吉他。	A man is playing a guitar.	0.56	0.9090909090909091	0.14285714285714285	0.8571428571428571	0.4877989	0.8640036	0.7476253	-0.3800401775779544	0.68851393	0.5544364
一只熊猫从幻灯片上滑下来。	A panda is sliding down a slide.	0.92	0.7692307692307692	0.25	0.5515605641153721	0.4531148	0.79096985	0.7794914	-0.5155063521596108	0.6469584	0.8964523
一个女人在吃肉。	A woman is eating something.	0.6	1.0	0.16666666666666669	0.8333333333333334	0.54759175	0.8308534	0.68798685	-0.430300553312417	0.8045567	0.6798679
一个女人在削土豆皮。	A woman peels a potato.	1.0	0.8	0.141080287481769	0.423240862445307	0.48693785	0.7959078	0.8832503	-0.5101661634845656	0.8828117	0.8858438
一个男孩从自行车上摔下来。	The boy fell off his bike.	0.96	0.7272727272727273	0.12383969996431167	0.42857142857142855	0.54396254	0.85960233	0.9421576	-0.3022454981774951	0.81828576	0.9809655
一个女人在吹笛子。	The woman is playing the flute.	1.0	0.9090909090909091	0.14285714285714285	0.5714285714285714	0.52779853	0.80679095	0.83386207	-0.4163836183205132	0.74545383	0.88014466
一只野兔从鹰上奔跑。	A rabbit is running from an eagle.	0.84	0.6666666666666667	0	0.375	0.52006423	0.8726237	0.9343249	-0.5004980357309377	0.8521624	0.9272973
一个女人正在做面包的猪排。	The woman is frying a breaded pork chop.	0.84	0.8	0.2222222222222222	0.4444444444444444	0.47586912	0.7982811	0.8840029	-0.573862142738602	0.7496971	0.75466
奔跑的女孩正在放风筝。	A girl is flying a kite.	0.8	0.7272727272727273	0.37151909989293497	0.5714285714285714	0.53553927	0.7858292	0.61460966	-0.4516118715990162	0.81043774	0.9282322
一个人骑着机械牛。	A man is riding a mechanical bull.	0.8	0.9230769230769231	0.12500000000000003	0.625	0.5339239	0.8416799	0.7592329	-0.41002759284499324	0.785476	0.82365984
一个人在弹吉他。	The man is playing the guitar.	0.9818	0.9090909090909091	0.14285714285714285	0.7142857142857143	0.52453655	0.8281973	0.92230046	-0.34808023063436466	0.7249392	0.9712694
一个女人在雨中跳舞和唱歌。	A woman is dancing and singing with other women.	0.6	0.8235294117647058	0.3	0.6	0.6057026	0.7973741	0.7296853	-0.30424495212104646	0.68013793	0.5890306
一个人正在切洋葱。	A man is slicing a bun.	0.48	0.9090909090909091	0	0.42857142857142855	0.519055	0.60646355	0.5054147	-0.7716132886637997	0.74068856	0.5279191
一个人正在把油倒入煎锅中。	A man is pouring oil into a pan.	0.84	0.875	0.19885318151430437	0.6959861353000654	0.6022741	0.84210503	0.82907444	-0.3345002595731515	0.8721094	0.87139195
一只狮子正在和两个男人一起玩。	A lion is playing with people.	0.68	0.8571428571428572	0.18612544500887301	0.7430381997858699	0.53907526	0.824168	0.8237656	-0.539032110939989	0.7750598	0.7686978
狗正在骑滑板。	A dog rides a skateboard.	1.0	0.8888888888888888	0.3333333333333333	0.5	0.5453806	0.88384557	0.9398561	-0.638472587668279	0.8331578	0.8667243
一个人在雕刻雕像。	Someone is carving a statue.	0.75	0.8	0.16666666666666669	0.5	0.5081442	0.7135232	0.8834477	-0.4067455662635059	0.75219524	0.90300095
一个人在切洋葱。	A woman is slicing an onion.	0.55	0.6666666666666667	0.14285714285714285	0.42857142857142855	0.45469847	0.7667615	0.75599647	-0.746451705950016	0.70638764	0.7691196
一个女人在剥虾。	A woman peels shrimp.	1.0	1.0	0.3274923012311928	0.5362560368285115	0.4279122	0.78231555	0.918047	-0.7740720546137153	0.8731045	0.8714197
一个女人在煮鱼。	A woman is frying fish.	0.8	1.0	0.3333333333333333	0.8333333333333334	0.54593825	0.86153764	0.8777936	-0.5939451830862823	0.89301693	0.8993739
一个女人在弹吉他。	A woman is playing an electric guitar.	0.72	0.8333333333333334	0.25	0.75	0.47600174	0.87090945	0.8621274	-0.3338712539702684	0.82724005	0.86720383
婴儿在玩洋娃娃。	A baby tiger is playing with a ball.	0.32	0.6666666666666667	0.11111111111111109	0.4444444444444444	0.5485742	0.72462755	0.34955478	-0.491091631032872	0.6514428	0.44655752
一个人在切一些肉。	A person is slicing a tomato.	0.35	0.8	0	0.5714285714285714	0.4904353	0.6721451	0.43922898	-0.5638656714070578	0.6506544	0.3082951
一个人在切洋葱。	A person cuts an onion.	1.0	0.75	0.16666666666666669	0.5	0.43585336	0.76737523	0.8677609	-0.8183795899283585	0.8252852	0.9097757
一个女人正在拉小提琴。	A man is playing the piano.	0.2	0.9090909090909091	0	0.5714285714285714	0.4765609	0.6941409	0.701712	-0.3041156115527362	0.6846328	0.18598482
一个人在弹吉他。	A woman is playing the flute.	0.2	0.9090909090909091	0	0.5714285714285714	0.5120799	0.7070553	0.5263568	-0.41884600182381887	0.6098887	0.18887444
一个人正在切胡萝卜。	A man is cutting up a potato.	0.475	0.8333333333333334	0	0.375	0.5040591	0.70275295	0.7004157	-0.5308186431917925	0.83558655	0.35548642
一个男孩在弹吉他。	A kid is playing guitar.	0.76	0.8888888888888888	0.16666666666666669	0.7054014374088451	0.51268387	0.8947246	0.9128842	-0.5162160460045944	0.8660099	0.86781144
一个人在弹吉他。	A boy is playing guitar.	0.64	1.0	0.16666666666666669	0.8333333333333334	0.5085551	0.83649075	0.8454127	-0.40158600612241424	0.7904209	0.74749637
一个男孩在弹吉他。	A man is playing guitar.	0.64	0.8888888888888888	0.16666666666666669	0.7054014374088451	0.5204992	0.88101685	0.8767157	-0.4438273694664202	0.8396654	0.7288424
一个男孩在玩键盘。	A little boy is playing a keyboard.	0.88	0.7272727272727273	0.375	0.75	0.5663038	0.8921672	0.94539195	-0.22112625879266856	0.8151262	0.98505986
一个人在弹电吉他。	A man is playing a guitar.	0.75	0.9090909090909091	0.14285714285714285	0.8571428571428571	0.5225893	0.665246	0.90153515	-0.3569685968852149	0.79692423	0.83323044
狗在舔婴儿。	A dog licks a baby.	0.95	0.6666666666666667	0.3333333333333333	0.3333333333333333	0.5766356	0.8210415	0.8997843	-0.5927197472264409	0.8442143	0.90216327
